what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564885718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564887265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564944031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564945859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564945859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564945984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564954718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283564958078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564968812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564976171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283564978953
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textEnd",1283564980828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283564984078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283564986640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564988125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564988359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1283564990890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564992281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283564999906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1283565001250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283565001687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283565003671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283565007078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283565008203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283565008625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1283565011625
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1283565012843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283565013796
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1283565014953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283565019578
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283565055875
