what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283649943109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283649947062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283649948515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283649950312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283649950390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283649951515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283649951531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283649951593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650013359
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283650014593
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.DeviceView",1283650014671
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1283650014765
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.FileExplorerView",1283650014828
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.FileExplorerView",1283650014906
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1283650014906
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283650016453
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283650028890
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283650028937
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283650031296
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1283650034625
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283650037156
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283650040828
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283650040843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650061093
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650062828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650064000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650077984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650081406
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650082281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650082296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650082718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650083781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650095015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650097343
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650098078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650098093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650098718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650099968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650099968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650100078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650108687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650110765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650111078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650111406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650111718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283650120312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283650120531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1283650121031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650122468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283650125718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1283650125906
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650128546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650130046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650149453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650150421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650165421
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1283650167515
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283650168234
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283650176671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283650176703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650198718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650199062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650199390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650212406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650225218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650237046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650237328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283650237625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1283650238828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650246578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650256718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1283650258515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283650271593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650275156
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650276687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650278375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650286781
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1283650288203
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283650288906
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283650299234
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283650299250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650306593
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650308031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650308031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650308078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650309281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650325640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650337609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650463078
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1283650475734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283650505812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283650506828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283650512781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1283650512781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283650513000
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283650513187
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283650513515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1283650513796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1283650515109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1283650515359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1283650515578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650516593
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650518640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650519921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650529250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283650537234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1283650539281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283650543562
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283650548812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650551062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283650551062
