what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284181900828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181901953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181902906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181903359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181904578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181906187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181911031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284181912437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284181912750
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1284181914828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1284181915921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1284181916375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284181920718
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284181934406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284181944281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181948609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181969265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284181970734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284181971140
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1284181972593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284181973203
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284181974828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284181979921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181995843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284181998843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284182000281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284182003218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284182006140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284182011500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1284182012812
