what,kind,bundleId,bundleVersion,description,time
error,log,,,"Argument cannot be null",1283051988562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1283051992953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1283052000734
error,log,,,"Argument cannot be null",1283052006406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283052006765
error,log,,,"Argument cannot be null",1283052007750
error,log,,,"Argument cannot be null",1283052008234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283052008265
error,log,,,"Argument cannot be null",1283052039406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283052039765
error,log,,,"Argument cannot be null",1283052041765
error,log,,,"Argument cannot be null",1283052042187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283052042203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052053437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052054406
error,log,,,"Argument cannot be null",1283052054421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052056203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052057375
error,log,,,"Argument cannot be null",1283052057375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052058984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052059781
error,log,,,"Argument cannot be null",1283052059796
error,log,,,"Argument cannot be null",1283052060187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283052060234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052062078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052062500
error,log,,,"Argument cannot be null",1283052062500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052063796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052094062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1283052096593
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1283052100484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052102640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052102656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283052103640
