what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1283071280328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071280968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textEnd",1283071281750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071283453
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1283071284390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071288078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071295593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071296500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071296921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071298031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071299671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071303312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1283071307859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071308421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071386093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071397984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283071400078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071410609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071410781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071410953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071414515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071414656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071414828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071417578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071417718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071417859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071422390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071422578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071422812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071423531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textEnd",1283071423828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071425109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071434468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071435281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071435750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071437281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071439468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071440953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071443921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1283071449750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071450031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071451671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071456687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071458000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071514406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071543468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071550953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1283071552171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071554093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071556828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071559234
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1283071565562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071567953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071568187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283071571828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283071580062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283071580546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283071583250
